Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
574,3424,3320,4706,614,2481,1845,35,3463
575,1696,1292,3344,1311,4689,3405,3391,4475
576,3356,2688,693,24,2297,2723,3211,4012
577,2632,4934,3293,2532,1644,1733,1567,550
578,449,1935,4233,571,634,36,1634,2557
579,1471,2960,3822,3047,9,4374,697,4259
580,4029,4578,2283,3966,1960,1803,885,2134
581,4726,4728,1949,1965,1017,4078,4525,3347
582,1682,537,649,4017,873,4150,3535,801
583,2781,4899,1281,890,2410,3190,2532,4495
584,825,265,4926,1101,4194,3429,3285,4003
585,4969,766,1060,2529,1822,2345,4883,4414
586,1685,4541,3720,612,4131,331,4436,1761
587,3317,3261,4439,1989,4248,2968,1397,3571
588,3046,1896,964,2672,1760,255,2064,266
589,4713,2109,3220,2430,3373,3178,1396,4539
590,1338,3997,4173,4409,850,2000,2314,2393
591,225,737,3651,4780,47,293,291,1086
592,1468,4048,3156,2078,934,3880,2519,428
593,1335,4523,1919,3408,3470,4033,1392,4297
594,2048,3805,3464,1411,409,1600,4071,2488
595,22,1364,3582,2107,172,3061,3894,218
596,410,1451,1657,1093,928,1967,3839,1021
597,3445,1947,228,2747,828,2524,1202,39
598,1502,4611,1541,1452,4657,4771,960,716
599,1416,1745,4416,605,4369,4946,1291,2884
600,4602,2181,1825,2377,4078,3540,1963,147
601,4958,2616,2717,2877,285,4077,3847,2908
602,3424,521,3486,977,4200,1558,3580,1613
603,1343,2450,1993,4301,939,2514,4199,3050
604,4957,2565,3860,1880,851,2560,3573,2688
605,4344,4223,4246,537,3712,1190,1699,4783
606,720,4317,3810,3294,1040,1432,1696,1589
607,1981,4170,1553,3438,2301,2041,1059,1309
608,587,1310,2961,1977,1258,3593,918,4273
609,4409,2066,1689,4867,2536,3067,2268,1334
610,4879,3477,4459,2841,4928,2312,2502,3374
611,1340,2576,1777,2564,1697,1380,4272,2904
612,863,1931,1855,1934,304,824,1036,571
613,653,4312,4277,4701,661,253,2726,4255
614,2696,1395,2333,4904,1054,2713,1017,1768
615,2919,2233,809,1431,2723,1290,3004,4220
616,1519,1779,4895,4318,2130,4849,4682,680
617,607,1147,2562,4391,1412,3575,3046,4514
618,1,3456,3028,4889,4025,2121,2099,1632
619,2704,2716,4701,3033,4921,4122,3296,2660
620,4518,130,1552,4882,3789,2522,3079,2117
621,2946,2774,1195,1739,1102,2904,158,3746
622,785,4581,2369,2552,4013,2723,1457,4880
623,3463,1473,949,392,3820,346,3154,4782
624,2096,4,2903,2143,2090,3620,2754,113
625,1030,2803,1805,3826,3147,2265,3143,753
626,757,2590,4375,1977,4776,1437,4666,2812
627,679,2852,4261,3245,1298,3474,4646,4685
628,1372,1339,2527,2530,3728,64,2760,2010
629,2319,4908,268,2037,3385,4145,4525,1564
630,1310,432,262,25,3414,782,3282,81
631,1109,4928,614,4089,1458,2775,2276,1954
632,2100,4003,2497,4753,748,2989,3071,4364
633,544,3378,740,3723,4568,2370,4559,1176
634,4950,3484,2995,3969,3975,3090,4415,3409
635,901,410,338,1616,3602,37,2092,1793
636,1306,3640,2309,274,4912,4830,2595,387
637,501,1702,2462,4745,4417,1809,4027,4851
638,3844,2928,3524,4645,2903,1566,3616,307
639,2503,3069,688,3944,787,3298,563,4806
640,201,2027,1360,3340,1583,2239,3505,4940
641,715,1102,1946,4977,4427,1756,1121,3946
642,2318,1662,3818,2939,1086,4060,4285,1452
643,3978,1031,3999,4797,3888,377,4026,3773
644,362,4800,2198,2329,3525,3563,1089,2360
645,1054,3232,4514,2593,2370,262,2682,4750
646,3816,2926,4219,2403,2218,193,4883,1338
647,3301,157,123,265,1472,3687,3247,3850
648,1543,4524,1886,1902,3145,4213,3400,2572
649,1035,1846,2736,3472,220,1490,3400,1589
650,3460,2466,4904,1387,4665,2288,4605,3199
651,3872,2089,2632,1019,4785,2017,2591,4716
652,3098,4932,4623,382,1233,1046,1347,1589
653,208,408,1314,1416,4125,659,2602,3046
654,1570,1065,4528,998,4844,1613,3112,3681
655,1353,400,4721,3205,4586,4266,2525,746
656,1677,1404,2253,2426,4160,4456,1112,2765
657,4681,291,4731,406,4018,960,2463,1510
658,777,2350,2758,3777,3552,1784,1012,1118
659,1824,1179,3490,917,1644,4857,2899,4980
660,3755,3185,2822,3760,4751,3750,207,2856
661,422,926,1716,2308,629,178,2731,4650
662,2598,4094,2131,1731,3270,2259,3014,4464
663,4091,1162,2567,10,1833,791,4485,3470
664,2986,1155,2634,2810,2221,3641,498,1306
665,2741,880,1295,1374,4402,2328,1644,2652
666,3859,1181,510,947,3343,2634,954,1116
667,4297,645,2000,3289,3936,1362,2688,3085
668,2615,339,2220,2506,3454,3588,3572,4646
669,2099,3081,3081,2933,2658,3740,1699,1880
670,2304,2781,3759,3116,3669,3383,401,1758
671,3314,2815,4028,3271,1625,2974,3829,921
672,4272,4045,736,4392,2596,1722,3392,826
673,2368,4197,3156,1496,1676,1254,3857,2373
674,4016,1912,4625,1876,322,1858,2458,2084
675,4265,3792,2890,3716,985,1996,3365,2970
676,1591,1738,4255,4461,542,1168,4090,1968
677,4122,2994,1208,674,559,3139,2981,2687
678,221,1859,4256,4625,1886,3787,4390,4591
679,4984,3412,4028,1882,449,2669,2165,4420
680,4750,1712,3154,224,2763,553,3964,2573
681,2095,1734,3252,297,2643,4706,873,4328
682,4616,2765,84,3996,2088,1068,2496,3562
683,2999,2928,2006,3402,3332,3485,4046,2134
684,4486,4660,187,486,951,2562,1816,2528
685,1601,1679,4882,1962,3418,3570,584,4610
686,1243,2305,137,4935,646,4923,1352,2214
687,4998,4803,812,3717,4212,434,3143,4340
688,4527,167,3169,1509,4112,108,3609,2059
689,4612,57,880,2829,1434,1138,3732,2708
690,1080,2097,2936,4340,838,3535,4375,2276
691,4474,3323,4807,678,4277,3785,4125,2048
692,2748,4831,759,100,86,2578,4088,326
693,1352,1769,3031,4787,251,2095,1962,2074
694,731,1,467,1826,1944,1254,2725,2915
695,1724,4053,4837,4755,1869,742,4261,2898
696,4373,1098,4581,1573,1811,1845,797,4763
697,2825,2381,4345,765,4905,4352,3896,521
698,4496,3968,3394,4824,3606,2767,3111,1882
699,4833,611,4413,1595,4629,4225,2645,4330
700,4620,515,3529,3009,4202,3226,4828,3670
701,4185,2663,3908,2272,1968,1218,445,2854
702,3693,4627,3056,503,3422,4203,3500,4330
703,3665,2828,935,934,1088,4242,1793,2071
704,4826,33,1308,1788,1453,3787,3540,4720
705,472,351,2263,4631,3762,641,1393,4812
706,770,769,4999,3940,1750,4811,4696,1115
707,1430,2384,3897,2495,3365,1689,4490,3066
708,1988,1992,1458,4687,4902,3995,2370,565
709,4261,2437,754,32,3275,2696,4585,994
710,1176,4649,4113,175,1917,207,4376,4487
711,2200,1476,1996,4968,3548,1269,645,3453
712,3443,4298,1384,1321,1323,3872,3619,4567
713,937,20,241,1254,4901,4255,521,2619
714,2012,924,1310,1979,507,1264,899,1531
715,1472,4069,2201,4918,2100,3160,4909,2321
716,3264,4099,2634,1313,4562,4543,2975,4856
717,3565,4901,1704,1600,3884,3049,2891,2048
718,2297,136,2277,3233,3777,3949,3904,310
719,4809,2577,1924,3810,922,4674,4008,3949
720,156,1112,478,2389,2240,1217,4166,3169
721,3640,1180,1886,2930,1337,4318,1856,3960
722,672,3933,269,2452,4031,1921,4904,328
723,1712,910,4226,1524,3212,4766,753,2139
724,4814,3618,4372,346,2529,2259,4992,3840
725,1379,4525,4732,2771,3349,29,3072,188
726,4010,2891,4950,4813,4254,2324,1706,4887
727,3023,1271,150,2720,2056,1286,4747,1220
728,1028,106,3283,4537,3038,128,3916,1578
729,1784,3409,126,4207,4668,2189,1396,2264
730,4973,3394,2671,388,4567,372,513,3314
731,1713,960,812,1902,3188,1911,3827,3400
732,3919,3520,2427,2808,353,3095,1115,2844
733,264,4725,3013,1206,39,4911,97,423
734,1543,304,3936,2540,3762,1358,3809,4697
735,4532,598,272,4656,2249,3812,1229,2506
736,4907,644,2605,1620,3204,2705,3813,43
737,2928,2845,1829,595,603,2264,185,711
738,1783,3648,1591,2064,2712,3307,1662,2543
739,1993,3023,291,2360,2260,1370,2154,3402
740,3706,287,4595,1050,3378,291,4377,3324
741,37,1916,2694,486,2874,257,832,2853
742,4418,975,1680,3819,4462,1763,4719,2108
743,995,4589,4473,566,4852,776,4534,518
744,3377,564,1582,3019,2148,4468,2186,1847
745,1872,4277,398,590,2428,3836,2545,2991
746,1637,4824,2290,578,551,4375,3706,1197
747,3213,2221,161,3474,2337,4751,1580,1380
748,2138,2586,2385,146,1966,3887,4796,3767
749,137,69,1278,2893,2078,3286,1675,294
750,4080,523,3723,2240,136,4515,3165,3363
751,1811,4087,2741,2383,1416,3188,4737,1453
752,4128,2040,3845,3952,296,517,4891,1263
753,429,4110,4718,1988,2838,2908,2238,2033
754,3176,4904,852,1296,940,3024,141,1163
755,3985,4140,683,1633,4456,3556,849,4437
756,2698,4373,4419,1668,681,1766,4756,802
757,4693,3497,2258,1106,3656,1198,2218,1008
758,4338,2743,4535,1573,18,2644,3831,4920
759,2442,738,673,3640,3461,2239,2003,1774
760,1436,719,4048,4307,3898,830,1567,3275
761,1988,1035,199,3508,1786,243,3087,1513
762,117,3935,2177,1170,2611,4968,2715,2655
763,4690,4644,3342,1373,4957,3107,2607,3141
764,2961,4494,3320,567,4900,1935,3106,941
765,2134,2202,4327,2088,906,3778,4811,4860
766,235,4260,1577,2443,3017,3529,1935,4394
767,1700,3209,4591,4182,3414,346,3832,637
768,1453,4990,3898,2355,3582,1387,901,624
769,1974,1160,671,900,506,535,569,2812
770,1857,2843,4037,917,813,4990,2406,1366
771,2855,4210,1685,2964,1457,672,2523,3884
772,3991,343,2913,3228,494,219,3668,4989
773,4176,733,306,3588,1122,2613,3075,1834
774,2735,362,1958,2655,253,726,2679,918
775,1864,3145,2361,2009,1534,4596,3832,4828
776,2850,4842,1266,3475,1982,28,2316,3331
777,2345,4719,4896,2191,2133,2070,2433,4396
778,2183,4715,4463,1185,3160,4849,3499,4655
779,2764,2663,1279,1268,928,1414,241,3042
780,3474,2895,4252,3911,2666,4005,266,2457
781,2198,84,1899,4581,3946,2758,2760,2269
782,1802,4621,2743,41,3160,3599,4107,4870
783,1904,4352,916,797,3018,1203,1341,1397
784,3258,950,1112,3109,1460,4686,193,1405
785,1568,499,887,99,696,1379,3508,80
786,444,1504,1126,4502,3514,3737,4144,5
787,3708,2101,1241,424,4949,954,1034,2031
788,3819,650,2409,2122,1635,2160,2617,2382
789,1607,4966,4156,2291,1715,3881,1129,3074
790,1569,1279,1700,2842,2338,3692,1449,4432
791,2383,1190,28,3282,2790,2517,4219,4305
792,157,1583,1185,1233,4646,4974,961,2952
793,3859,2706,3905,3982,1983,4356,1845,2136
794,2731,3987,634,3746,4146,4849,1340,3885
795,177,1091,2024,3460,4645,1089,3535,3531
796,2384,4260,2751,1775,3711,1690,1279,3712
797,4690,3921,1872,2712,2200,3233,1812,4340
798,1503,1469,1961,584,3454,4487,3665,3802
799,3614,3797,2764,795,765,1420,1046,4598
800,3463,3781,2040,1286,1571,2234,3859,4797
801,1137,2486,1006,4798,4588,2664,3832,938
802,1303,771,2796,3477,1997,1761,4015,4286
803,1533,1872,2767,2148,717,784,30,631
804,2848,4771,3517,2271,3525,1259,3778,1279
805,1732,695,2875,4241,4456,1915,2292,519
806,160,4301,1892,1572,2849,3465,1688,2017
807,2703,778,570,1781,1933,1359,2132,4882
808,81,1176,2765,2854,1449,2595,2688,1345
809,1496,2991,4917,1529,4199,599,1226,3647
810,1035,4740,3155,2669,4316,2072,2703,3256
811,4682,4817,3329,3778,1216,2934,3834,4664
812,191,3214,3889,4022,4569,679,2434,4688
813,4534,2976,4656,4971,991,660,3473,4158
814,1094,4868,1979,1504,2959,323,4601,4584
815,1506,3602,1611,1903,1671,1806,2344,4522
816,1669,1071,3042,3947,2294,1089,389,4329
817,3900,1106,2046,4211,2821,4910,1961,3060
818,2596,161,4184,3664,3654,1278,1570,2901
819,1422,2676,2034,3116,540,3662,1305,2031
820,2446,3991,1659,4284,4903,787,895,771
821,1045,1480,4637,2973,1225,3162,102,3890
822,1210,1505,3613,3926,80,3291,2465,2099
823,1110,2331,4022,2047,4107,4603,1783,4808
824,3259,530,3734,1682,427,3687,4604,832
825,4522,2643,2866,1710,3998,4524,642,4669
826,1518,3215,3560,2457,1,3619,1851,3867
827,2863,4097,3656,3942,4145,632,4434,2892
828,3988,4178,4988,3257,1091,26,2521,2841
829,1461,569,2258,2465,1983,755,4071,1983
830,4898,4331,4638,1861,4781,2127,1988,3739
831,3646,1329,1015,2722,1501,3823,3586,1678
832,2807,2076,1384,2704,3402,4312,4586,4624
833,4693,3605,3959,4726,3020,773,479,2770
834,2732,1458,2614,4003,2046,3997,908,4243
835,3989,3333,2953,3465,2478,1863,4758,2745
836,2256,1317,622,2654,1426,4349,3510,4537
837,4958,4394,1331,3757,940,3053,2034,1316
838,4621,3727,393,1546,2603,4778,843,2779
839,4070,2388,373,2917,1836,785,4409,4751
840,3168,27,3384,3159,1115,1479,1825,4200
841,335,585,251,4667,2814,2597,1104,2790
842,4624,2599,1492,2816,3798,3902,4634,3769
843,204,2684,2049,3568,883,665,2781,1340
844,2834,4630,3633,2574,4195,3990,2924,3722
845,4132,4692,3202,1600,3164,4006,108,1665
846,3195,3296,4006,4165,1829,2492,2174,3458
847,3111,2584,3496,4867,4679,226,4454,4866
848,1760,3434,1690,1760,3593,2257,4223,4664
849,4086,4809,4591,2412,759,4066,1166,1653
850,2718,1394,1684,769,22,3879,1823,189
851,2323,4381,1612,1577,724,4408,3180,1738
852,1250,2089,4037,3152,498,4298,3382,3052
853,147,2588,2864,1074,4601,700,385,986
854,4325,2756,1928,820,1182,3059,894,4860
855,4427,2014,609,2936,2689,1217,1669,4392
856,234,1051,1049,4752,809,4841,4046,3891
857,2939,4505,4364,902,1612,937,558,2743
858,4831,2902,141,4544,1460,3536,268,1240
859,1243,2194,3414,2835,1092,2157,1869,3168
860,3500,1066,506,147,483,3872,3896,2932
861,2875,3259,3023,4511,2385,4716,4581,778
862,685,2262,289,2228,853,1475,751,4555
863,100,2225,3845,3820,123,725,4026,1015
864,3259,2356,2544,136,2253,2822,4031,2959
865,572,3762,2549,3199,684,3072,1731,4218
866,1342,1539,4612,3655,4006,4110,2603,2978
867,3399,2052,499,1687,4507,1986,4630,435
868,1684,3509,2619,2126,723,1720,4999,2388
869,2600,2870,3648,1269,447,4654,2592,2666
870,3389,3799,737,1578,1892,2673,1138,2369
871,1181,4646,4816,2971,2038,4258,749,1896
872,700,3376,654,2892,1926,316,3322,2409
873,4709,2903,435,211,3907,1129,2551,587
874,860,4288,1289,1423,2338,2733,1600,2257
875,3704,2696,2007,2180,1380,1499,410,867
876,1131,2184,1454,2616,4039,3766,2365,1823
877,4153,1764,2399,609,1178,4479,389,2601
878,3425,3013,848,4080,3981,1647,4124,3072
879,2554,2217,2835,4722,362,1982,2301,449
880,1082,2798,186,942,2487,4815,3850,2295
881,1034,3626,4663,1623,1101,2581,3645,3772
882,231,2763,1646,3011,3141,2654,2366,5000
883,3734,4630,613,4170,1800,2235,951,930
884,4340,3350,4061,1347,3539,2568,1710,3143
885,4490,1460,3899,968,3338,4004,4424,1171
886,1981,4301,39,3675,3359,1759,132,1920
887,52,3216,628,416,277,1333,4848,1873
888,1956,4250,3962,875,3651,3908,3837,3287
889,414,466,3121,2201,3523,2887,2545,2760
890,4324,1960,3175,810,1104,3366,4920,2507
891,2282,1042,4299,2332,557,1133,613,1509
892,3048,2157,2351,1294,576,2884,1568,2254
893,3406,765,3739,4734,337,825,3683,2467
894,1675,4316,1589,930,4505,3299,643,683
895,1505,2566,4505,4720,4796,4293,2868,3460
896,1844,2178,2405,3848,3145,1899,2008,2407
897,3073,1683,2347,1588,2524,1007,1561,1890
898,1901,4929,4852,924,922,422,1409,4520
899,461,3027,2777,4754,4485,1962,3875,1291
900,1379,815,588,4838,436,4420,2732,107
901,2615,1506,1704,4236,2246,3336,4000,704
902,4732,3876,1691,662,4886,1563,1231,1734
903,759,3692,1454,4951,1140,3760,3884,3603
904,1910,285,569,3973,2949,857,2098,3350
905,3970,251,287,2061,801,1354,1730,3384
906,4739,2532,2676,509,4159,1193,4159,4244
907,277,39,392,3375,841,4937,980,201
908,4789,1272,2597,1236,2579,3419,3999,1726
909,1024,3339,2453,458,2744,158,3774,2378
910,1574,1149,2945,1762,4327,1395,4921,631
911,476,3217,3383,2222,1556,626,3509,4148
912,1478,4213,3560,2676,178,3975,4334,3000
913,4097,526,1649,583,288,2763,262,2150
914,4090,3675,3348,4293,54,1230,739,3168
915,1078,497,1772,3431,3753,323,1418,4286
916,1979,1249,2385,1543,3449,1656,3761,4955
917,3305,3188,1441,4281,968,4331,2173,1486
918,3408,902,3214,2776,4545,1614,4737,1426
919,254,3773,467,70,3746,1487,2823,3156
920,77,3690,3802,4968,1479,1963,952,1464
921,4322,3100,2467,4512,1364,2916,4970,729
922,4376,638,681,3218,1869,2028,197,3152
923,2644,789,3529,1039,4517,3943,2322,3244
924,4518,4008,4982,2084,930,3701,4102,1487
925,1043,2851,1613,594,4671,699,1672,1961
926,165,1950,3425,2049,3027,1883,4918,4033
927,408,1993,1103,1607,4037,749,3861,1650
928,2009,3975,1996,1819,3862,3523,2479,1389
929,2833,1182,267,2307,3849,1517,4162,1765
930,2479,148,1236,3319,640,306,1801,4175
931,790,2212,1913,3268,4345,2091,1463,4418
932,4208,3890,1851,2454,170,4083,3365,3220
933,1454,4234,2300,1944,2532,3845,3540,3792
934,1635,4539,4844,1240,344,4909,4797,4497
935,2314,1833,1132,2957,967,4105,425,1826
936,689,3889,4911,4696,1459,617,1198,2369
937,1606,742,590,1489,1220,2362,2743,2904
938,2031,4054,575,717,2758,1752,4340,2455
939,391,2511,575,2044,4855,1199,4950,4096
940,3594,4431,3613,1679,2551,3489,4248,4249
941,1344,3470,965,4,3402,457,1377,4972
942,519,645,1357,1726,4752,517,939,4089
943,4428,553,4600,3580,2744,4305,3502,4818
944,3085,3853,3195,3898,3675,2544,608,947
945,3884,4428,4386,2134,2616,4150,598,2612
946,4648,4212,3480,24,2773,461,13,2846
947,4191,4584,3644,2586,2451,4030,668,1299
948,2697,134,3742,202,2091,2150,2688,2674
949,2050,3751,3832,908,3827,1155,115,1889
950,684,3599,306,2416,3128,3536,4333,2674
951,4321,2328,1043,1263,917,513,3059,3917
952,3578,1449,3005,1356,4951,1577,2253,3935
953,4909,4850,1360,3422,3236,2399,2705,2880
954,2738,407,174,348,349,2585,1073,4445
955,871,1288,3813,3535,1325,2875,219,1995
956,1592,4022,1254,338,423,3445,2290,593
957,1301,4564,2818,2623,4325,3983,1601,4331
958,4236,2541,529,325,1827,3002,2438,3066
959,1126,1963,4889,4300,2810,2505,3423,3333
960,3501,726,3682,4416,2996,799,1704,3650
961,840,2918,360,1299,447,1175,4075,2833
962,4623,4442,1284,3835,4803,4180,1073,732
963,2958,2606,1765,408,1518,1685,620,1772
964,3217,3781,1915,876,3920,3755,510,2874
965,2501,3621,1009,1882,2730,1905,121,2475
966,3466,2095,3167,332,4321,1107,1087,1334
967,4777,108,3538,660,2346,1421,1396,3551
968,2600,1319,4573,4979,589,2449,3987,1341
969,471,149,3791,4021,4278,3731,509,2611
970,2534,2641,2598,4618,3564,2551,1813,1678
971,2427,1593,3674,2840,1433,2614,4162,2017
972,2183,102,154,3653,2530,1214,87,400
973,1531,2086,4277,4735,3766,1490,3333,2719
974,299,2491,166,4917,2133,3887,4222,561
975,4362,3664,4574,4543,2102,3309,4214,3945
976,1598,4639,333,2330,603,2318,2135,3218
977,1387,331,4406,2545,2134,3484,1608,4060
978,537,1383,1459,1421,1555,2770,170,3920
979,1743,3626,3807,3395,4429,2233,1820,580
980,1439,1052,2098,971,1929,3187,4509,1459
981,1743,2457,874,59,558,3937,46,868
982,3974,2969,968,4458,1382,2072,4006,2122
983,3638,2962,2351,690,4074,3203,3207,93
984,967,614,1408,1074,4233,3406,3200,1358
985,280,4057,3195,3045,2531,2818,3342,3492
986,1107,1188,1822,4563,2933,4229,1531,627
987,3289,2578,595,204,802,810,35,3457
988,2910,1019,3781,3855,4887,1790,1704,3485
989,3481,3924,4596,724,3594,2188,1888,3693
990,1394,1121,1494,2794,2813,2501,4373,2603
991,2413,2621,2622,560,1495,2858,4283,2711
992,2967,257,4142,1148,2305,1616,4746,1134
993,3615,3765,694,2313,1526,2698,1076,155
994,4233,1823,3445,2461,1316,51,2972,614
995,3414,1928,1175,183,4542,4153,1506,1652
996,2637,706,1289,4748,249,2571,1761,2289
997,2401,3236,2682,1016,4249,3851,3505,2713
998,1996,4584,1953,2306,566,1574,3741,2062
999,3554,3536,2007,3639,2225,1758,3640,4783
1000,3661,4689,712,3924,3274,3486,3749,3690
1001,1580,2467,2892,4057,4069,378,501,809
1002,4531,3592,1282,3523,4082,3307,142,2222
1003,4572,1511,3914,3738,4443,2703,710,772
1004,957,3397,3467,3466,318,3143,1634,2883
1005,1134,704,3793,1393,3329,3695,4875,1876
1006,2063,2348,2666,3941,4656,2725,2013,3277
1007,4045,544,409,4139,361,3468,1661,4744
1008,527,1705,163,3491,4419,3769,2607,3013
1009,2694,3807,4848,2043,3481,1604,3102,2917
1010,206,2715,3209,4572,2344,3746,358,607
1011,1028,3023,3687,2566,4205,3002,1464,3324
1012,4479,1975,1576,3235,1489,1337,4179,2909
1013,656,4643,2979,2167,3030,4317,1081,586
1014,1677,4361,1477,2290,2958,2991,4204,3526
1015,4023,4239,2097,225,3545,3494,4953,215
1016,1020,2321,2555,2980,3085,1800,1492,4965
1017,3664,754,3799,4320,1677,1958,3311,4282
1018,4887,3705,3275,1746,1053,3141,1633,4704
1019,1613,4217,4497,4498,2977,2849,1103,129
1020,2458,1948,3864,4457,2452,1929,1731,3719
1021,4633,2578,4889,1187,478,2944,1509,2907
1022,836,3245,3619,2374,4560,3120,6,3373
1023,56,24,3190,3278,3541,3018,2110,3304
1024,2723,3627,2663,1593,4668,3813,1769,3914
1025,3708,2033,349,3286,3954,4607,3341,3293
1026,4298,1919,2095,1526,775,1999,2260,1461
1027,541,1245,1245,701,4830,3285,109,1225
1028,514,4136,2555,2855,956,921,3199,4079
1029,3009,4487,946,3780,1497,4209,2162,3393
1030,217,3613,3200,67,1442,4952,448,2154
1031,3865,1523,4999,3219,1027,1212,108,4746
1032,1864,1712,3907,2009,2333,533,4057,4173
1033,2733,1716,2895,2901,1741,4663,4609,298
1034,1941,2020,4258,4175,4135,835,1582,2492
1035,3467,1045,199,1511,3621,398,4679,3600
1036,4989,3520,239,1839,712,2491,4999,2197
1037,4782,3354,698,1695,4943,3409,615,3667
1038,1359,1930,3365,794,3123,2864,3128,597
1039,914,3845,4616,3427,2682,3553,4856,4351
1040,3863,3608,4144,3150,3750,1898,696,4517
1041,430,2553,2336,3003,4507,3802,2579,4993
1042,628,4851,1905,619,2375,274,4469,3819
1043,1728,2724,1996,2471,1028,3657,1583,1111
1044,4321,2741,2321,781,778,1526,570,1998
1045,1379,1467,3449,2513,4876,1800,4179,4735
1046,780,1869,2791,1424,2324,3658,504,2773
1047,4645,1945,462,4706,2098,2698,4623,61
1048,739,2236,2798,1208,170,1714,3433,3312
1049,2463,2012,1817,4751,2151,2687,1439,4071
1050,3760,4699,243,4673,314,4716,1327,4684
1051,875,1387,1372,2293,54,4875,2867,4953
1052,3664,1256,4132,2243,4931,2538,1200,708
1053,433,561,2004,872,1798,4711,4336,3748
1054,2849,4085,1113,4722,4021,3829,1356,770
1055,1305,2054,773,2331,1810,4175,2701,4948
1056,3451,732,963,2586,3222,3618,3117,4542
1057,1822,2160,3632,1613,2556,587,2257,531
1058,2449,3948,4653,341,192,1221,2552,1028
1059,1685,201,454,4296,2093,3636,3602,4740
1060,2603,1287,501,2207,3738,1812,1110,18
1061,322,1082,3094,3150,2736,814,362,3903
1062,2159,1179,2874,585,1867,456,1422,1355
1063,2634,4662,467,2486,3378,4273,2051,2761
1064,3590,1106,3439,2236,4523,1976,3739,374
